DistNumber,Year,OnCycle,LnAvgSalary,CycleSwitch,AfterSwitch,AfterCycleSwitch
4818840,2009,1,10.677013,1,1,1
4818890,2003,0,10.723515,1,0,0
4818890,2004,0,10.676949,1,0,0
4818890,2005,0,10.661177,1,0,0
4818890,2006,0,10.725082,1,0,0
4818890,2007,1,10.723093,1,1,1
4818890,2008,1,10.540171,1,1,1
4818890,2009,1,10.573292,1,1,1
4818900,2003,0,10.696168,1,0,0
4818900,2004,0,10.705264,1,0,0
4818900,2005,0,10.706243,1,0,0
4818900,2006,0,10.762973,1,0,0
4818900,2007,1,10.769037,1,1,1
4818900,2008,1,10.776119,1,1,1
4818900,2009,1,10.825032,1,1,1
4818940,2003,0,10.751486,0,0,0
4818940,2004,0,10.732303,0,0,0
4818940,2005,0,10.698324,0,0,0
4818940,2006,0,10.722562,0,0,0
4818940,2007,0,10.725948,0,1,0
4818940,2008,0,10.708132,0,1,0
4818940,2009,0,10.744662,0,1,0
4819020,2003,0,10.76059,0,0,0
4819020,2004,0,10.706491,0,0,0
4819020,2005,0,10.69646,0,0,0
4819020,2006,0,10.727178,0,0,0
4819020,2007,0,10.723502,0,1,0
4819020,2008,0,10.670257,0,1,0
4819020,2009,0,10.700167,0,1,0
4819050,2003,0,10.53961,0,0,0
4819050,2004,0,10.54692,0,0,0
4819050,2005,0,10.538415,0,0,0
4819050,2006,0,10.646997,0,0,0
4819050,2007,0,10.54761,0,1,0
4819050,2008,0,10.584663,0,1,0
4819050,2009,0,10.621668,0,1,0
4819080,2003,0,10.687151,0,0,0
4819080,2004,0,10.666744,0,0,0
4819080,2005,0,10.640757,0,0,0
4819080,2006,0,10.666487,0,0,0
4819080,2007,0,10.672242,0,1,0
4819080,2008,0,10.669583,0,1,0
4819080,2009,0,10.668668,0,1,0
4819110,2003,0,10.628954,0,0,0
4819110,2004,0,10.559658,0,0,0
4819110,2005,0,10.591434,0,0,0
4819110,2006,0,10.615643,0,0,0
4819110,2007,0,10.585189,0,1,0
4819110,2008,0,10.585599,0,1,0
4819110,2009,0,10.602404,0,1,0
4819140,2003,0,10.63977,0,0,0
4819140,2004,0,10.611157,0,0,0
4819140,2005,0,10.548306,0,0,0
4819140,2006,0,10.600263,0,0,0
4819140,2007,0,10.606679,0,1,0
4819140,2008,0,10.60438,0,1,0
4819140,2009,0,10.566298,0,1,0
4819170,2003,0,10.695718,0,0,0
4819170,2004,0,10.705468,0,0,0
4819170,2005,0,10.674697,0,0,0
4819170,2006,0,10.693138,0,0,0
4819170,2007,0,10.680965,0,1,0
4819170,2008,0,10.672322,0,1,0
4819170,2009,0,10.688763,0,1,0
4819280,2003,0,10.649528,0,0,0
4819280,2004,0,10.625603,0,0,0
4819280,2005,0,10.602922,0,0,0
4819280,2006,0,10.640804,0,0,0
4819280,2007,0,10.624291,0,1,0
4819280,2008,0,10.589131,0,1,0
4819280,2009,0,10.603545,0,1,0
4819320,2003,0,10.646972,0,0,0
4819320,2004,0,10.645775,0,0,0
4819320,2005,0,10.620771,0,0,0
4819320,2006,0,10.646973,0,0,0
4819320,2007,0,10.643296,0,1,0
4819320,2008,0,10.637753,0,1,0
4819320,2009,0,10.66026,0,1,0
4819350,2003,0,10.678403,0,0,0
4819350,2004,0,10.657,0,0,0
4819350,2005,0,10.635454,0,0,0
4819350,2006,0,10.665399,0,0,0
4819350,2007,0,10.653274,0,1,0
4819350,2008,0,10.723069,0,1,0
4819350,2009,0,10.741411,0,1,0
4819380,2003,0,10.730651,0,0,0
4819380,2004,0,10.704472,0,0,0
4819380,2005,0,10.694891,0,0,0
4819380,2006,0,10.713668,0,0,0
4819380,2007,0,10.720958,0,1,0
4819380,2008,0,10.716061,0,1,0
4819380,2009,0,10.750136,0,1,0
4819440,2003,0,10.603019,0,0,0
4819440,2004,0,10.593931,0,0,0
4819440,2005,0,10.575748,0,0,0
4819440,2006,0,10.629663,0,0,0
4819440,2007,0,10.619521,0,1,0
4819440,2008,0,10.576713,0,1,0
4819440,2009,0,10.596953,0,1,0
4819500,2003,0,10.558718,0,0,0
4819500,2004,0,10.61082,0,0,0
4819500,2005,0,10.569184,0,0,0
4819500,2006,0,10.702168,0,0,0
4819500,2007,0,10.627867,0,1,0
4819500,2008,0,10.684028,0,1,0
4819500,2009,0,10.677433,0,1,0
4819530,2003,0,10.583265,1,0,0
4819530,2004,0,10.517682,1,0,0
4819530,2005,0,10.516043,1,0,0
4819530,2006,0,10.594145,1,0,0
4819530,2007,1,10.548042,1,1,1
4819530,2008,1,10.55714,1,1,1
4819530,2009,1,10.571297,1,1,1
4819560,2003,0,10.752213,0,0,0
4819560,2004,0,10.741861,0,0,0
4819560,2005,0,10.715564,0,0,0
4819560,2006,0,10.723333,0,0,0
4819560,2007,0,10.754015,0,1,0
4819560,2008,0,10.746411,0,1,0
4819560,2009,0,10.76829,0,1,0
4819620,2003,0,10.74437,0,0,0
4819620,2004,0,10.707409,0,0,0
4819620,2005,0,10.650185,0,0,0
4819620,2006,0,10.698442,0,0,0
4819620,2007,0,10.671453,0,1,0
4819620,2008,0,10.685126,0,1,0
4819620,2009,0,10.703524,0,1,0
4819650,2003,0,10.819707,0,0,0
4819650,2004,0,10.815811,0,0,0
4819650,2005,0,10.804336,0,0,0
4819650,2006,0,10.847031,0,0,0
4819650,2007,0,10.844727,0,1,0
4819650,2008,0,10.83374,0,1,0
4819650,2009,0,10.856025,0,1,0
4819700,2003,0,10.834735,0,0,0
4819700,2004,0,10.822541,0,0,0
4819700,2005,0,10.805586,0,0,0
4819700,2006,0,10.847258,0,0,0
4819700,2007,0,10.847455,0,1,0
4819700,2008,0,10.847063,0,1,0
4819700,2009,0,10.866464,0,1,0
4819740,2003,0,10.781861,0,0,0
4819740,2004,0,10.77352,0,0,0
4819740,2005,0,10.718051,0,0,0
4819740,2006,0,10.760592,0,0,0
4819740,2007,0,10.707659,0,1,0
4819740,2008,0,10.634846,0,1,0
4819740,2009,0,10.663483,0,1,0
4819770,2003,0,10.631556,0,0,0
4819770,2004,0,10.612561,0,0,0
4819770,2005,0,10.576198,0,0,0
4819770,2006,0,10.633705,0,0,0
4819770,2007,0,10.608182,0,1,0
4819770,2008,0,10.591371,0,1,0
4819770,2009,0,10.631613,0,1,0
4819820,2003,0,10.712947,0,0,0
4819820,2004,0,10.677947,0,0,0
4819820,2005,0,10.658465,0,0,0
4819820,2006,0,10.684001,0,0,0
4819820,2007,0,10.704265,0,1,0
4819820,2008,0,10.716415,0,1,0
4819820,2009,0,10.733159,0,1,0
4819830,2003,0,10.649749,0,0,0
4819830,2004,0,10.638504,0,0,0
4819830,2005,0,10.613875,0,0,0
4819830,2006,0,10.633373,0,0,0
4819830,2007,0,10.627892,0,1,0
4819830,2008,0,10.604355,0,1,0
4819830,2009,0,10.630891,0,1,0
4819840,2003,0,10.703949,0,0,0
4819840,2004,0,10.69188,0,0,0
4819840,2005,0,10.685021,0,0,0
4819840,2006,0,10.720106,0,0,0
4819840,2007,0,10.714113,0,1,0
4819840,2008,0,10.70113,0,1,0
4819840,2009,0,10.72106,0,1,0
4819950,2003,0,10.819098,0,0,0
4819950,2004,0,10.811499,0,0,0
4819950,2005,0,10.791247,0,0,0
4819950,2006,0,10.801577,0,0,0
4819950,2007,0,10.815657,0,1,0
4819950,2008,0,10.81096,0,1,0
4819950,2009,0,10.835189,0,1,0
4819980,2003,0,10.615152,0,0,0
4819980,2004,0,10.666,0,0,0
4819980,2005,0,10.645037,0,0,0
4819980,2006,0,10.667893,0,0,0
4819980,2007,0,10.672433,0,1,0
4819980,2008,0,10.659351,0,1,0
4819980,2009,0,10.657633,0,1,0
4820010,2003,0,10.76116,0,0,0
4820010,2004,0,10.77022,0,0,0
4820010,2005,0,10.751722,0,0,0
4820010,2006,0,10.795491,0,0,0
4820010,2007,0,10.768409,0,1,0
4820010,2008,0,10.77147,0,1,0
4820010,2009,0,10.788439,0,1,0
4820040,2003,0,10.631838,0,0,0
4820040,2004,0,10.592273,0,0,0
4820040,2005,0,10.631,0,0,0
4820040,2006,0,10.653378,0,0,0
4820040,2007,0,10.662743,0,1,0
4820040,2008,0,10.619154,0,1,0
4820040,2009,0,10.655648,0,1,0
4820070,2003,0,10.494058,0,0,0
4820070,2004,0,10.516665,0,0,0
4820070,2005,0,10.506639,0,0,0
4820070,2006,0,10.584052,0,0,0
4820070,2007,0,10.611638,0,1,0
4820070,2008,0,10.609353,0,1,0
4820070,2009,0,10.642055,0,1,0
4820100,2003,0,10.646693,1,0,0
4820100,2004,0,10.643873,1,0,0
4820100,2005,0,10.607394,1,0,0
4820100,2006,0,10.638977,1,0,0
4820100,2007,1,10.644107,1,1,1
4820100,2008,1,10.655328,1,1,1
4820100,2009,1,10.672353,1,1,1
4820130,2003,0,10.649611,1,0,0
4820130,2004,0,10.717941,1,0,0
4820130,2005,0,10.687937,1,0,0
4820130,2006,0,10.705906,1,0,0
4820130,2007,1,10.726423,1,1,1
4820130,2008,1,10.761514,1,1,1
4820130,2009,1,10.772056,1,1,1
4820160,2003,,10.943866,1,0,0
4820160,2004,,10.929563,1,0,0
4820160,2005,,10.880207,1,0,0
4820160,2006,,10.889244,1,0,0
4820160,2007,,10.868434,1,1,1
4820160,2008,,10.873452,1,1,1
4820160,2009,,10.889562,1,1,1
4820190,2003,0,10.761756,0,0,0
4820190,2004,0,10.723881,0,0,0
4820190,2005,0,10.715857,0,0,0
4820190,2006,0,10.72296,0,0,0
4820190,2007,0,10.703964,0,1,0
4820190,2008,0,10.706386,0,1,0
4820190,2009,0,10.730348,0,1,0
4820220,2003,0,10.68528,0,0,0
4820220,2004,0,10.677159,0,0,0
4820220,2005,0,10.647392,0,0,0
4820220,2006,0,10.705454,0,0,0
4820220,2007,0,10.671166,0,1,0
4820220,2008,0,10.657918,0,1,0
4820220,2009,0,10.685391,0,1,0
4820250,2003,0,10.764281,0,0,0
4820250,2004,0,10.74918,0,0,0
4820250,2005,0,10.729313,0,0,0
4820250,2006,0,10.762277,0,0,0
4820250,2007,0,10.757222,0,1,0
4820250,2008,0,10.767137,0,1,0
4820250,2009,0,10.800673,0,1,0
4820280,2003,0,10.765764,0,0,0
4820280,2004,0,10.739098,0,0,0
4820280,2005,0,10.736774,0,0,0
4820280,2006,0,10.769593,0,0,0
4820280,2007,0,10.789502,0,1,0
4820280,2008,0,10.79487,0,1,0
4820280,2009,0,10.808025,0,1,0
4820310,2003,0,10.715729,0,0,0
4820310,2004,0,10.667568,0,0,0
4820310,2005,0,10.639915,0,0,0
4820310,2006,0,10.706903,0,0,0
4820310,2007,0,10.6863,0,1,0
4820310,2008,0,10.668304,0,1,0
4820310,2009,0,10.67124,0,1,0
4820340,2003,0,10.790549,0,0,0
4820340,2004,0,10.785389,0,0,0
4820340,2005,0,10.77334,0,0,0
4820340,2006,0,10.832987,0,0,0
4820340,2007,0,10.80766,0,1,0
4820340,2008,0,10.807807,0,1,0
4820340,2009,0,10.830546,0,1,0
4820370,2003,0,10.703792,0,0,0
4820370,2004,0,10.696456,0,0,0
4820370,2005,0,10.640888,0,0,0
4820370,2006,0,10.684923,0,0,0
4820370,2007,0,10.65854,0,1,0
4820370,2008,0,10.621083,0,1,0
4820370,2009,0,10.625735,0,1,0
4820400,2003,0,10.605979,0,0,0
4820400,2004,0,10.572383,0,0,0
4820400,2005,0,10.558099,0,0,0
4820400,2006,0,10.627609,0,0,0
4820400,2007,0,10.586387,0,1,0
4820400,2008,0,10.588149,0,1,0
4820400,2009,0,10.611835,0,1,0
4820460,2003,0,10.667345,0,0,0
4820460,2004,0,10.622386,0,0,0
4820460,2005,0,10.606006,0,0,0
4820460,2006,0,10.643792,0,0,0
4820460,2007,0,10.641082,0,1,0
4820460,2008,0,10.606412,0,1,0
4820460,2009,0,10.701479,0,1,0
4820500,2003,0,10.647583,0,0,0
4820500,2004,0,10.615054,0,0,0
4820500,2005,0,10.589358,0,0,0
4820500,2006,0,10.643236,0,0,0
4820500,2007,0,10.616093,0,1,0
4820500,2008,0,10.582637,0,1,0
4820500,2009,0,10.611264,0,1,0
4820520,2003,0,10.597131,1,0,0
4820520,2004,0,10.490167,1,0,0
4820520,2005,0,10.450383,1,0,0
4820520,2006,0,10.577158,1,0,0
4820520,2007,1,10.590048,1,1,1
4820520,2008,1,10.568827,1,1,1
4820520,2009,1,10.62272,1,1,1
4820550,2003,0,10.754912,0,0,0
4820550,2004,0,10.738109,0,0,0
4820550,2005,0,10.69207,0,0,0
4820550,2006,0,10.736322,0,0,0
4820550,2007,0,10.727983,0,1,0
4820550,2008,0,10.694147,0,1,0
4820550,2009,0,10.727986,0,1,0
4820600,2003,0,10.700871,0,0,0
4820600,2004,0,10.694494,0,0,0
4820600,2005,0,10.672405,0,0,0
4820600,2006,0,10.73272,0,0,0
4820600,2007,0,10.748898,0,1,0
4820600,2008,0,10.750385,0,1,0
4820600,2009,0,10.786207,0,1,0
4820610,2003,0,10.599758,0,0,0
4820610,2004,0,10.585264,0,0,0
4820610,2005,0,10.567741,0,0,0
4820610,2006,0,10.588176,0,0,0
4820610,2007,0,10.601491,0,1,0
4820610,2008,0,10.616095,0,1,0
4820610,2009,0,10.665494,0,1,0
4820640,2003,0,10.670855,0,0,0
4820640,2004,0,10.665548,0,0,0
4820640,2005,0,10.633548,0,0,0
4820640,2006,0,10.668091,0,0,0
4820640,2007,0,10.686206,0,1,0
4820640,2008,0,10.684348,0,1,0
4820640,2009,0,10.692406,0,1,0
4820700,2003,0,10.6856,0,0,0
4820700,2004,0,10.653963,0,0,0
4820700,2005,0,10.659551,0,0,0
4820700,2006,0,10.706072,0,0,0
4820700,2007,0,10.679332,0,1,0
4820700,2008,0,10.661298,0,1,0
4820700,2009,0,10.684427,0,1,0
4820760,2003,0,10.623843,0,0,0
4820760,2004,0,10.604252,0,0,0
4820760,2005,0,10.589607,0,0,0
4820760,2006,0,10.630252,0,0,0
4820760,2007,0,10.611131,0,1,0
4820760,2008,0,10.586863,0,1,0
4820760,2009,0,10.637387,0,1,0
4820790,2003,0,10.7955,1,0,0
4820790,2004,0,10.7482,1,0,0
4820790,2005,0,10.744917,1,0,0
4820790,2006,0,10.793447,1,0,0
4820790,2007,1,10.757244,1,1,1
4820790,2008,1,10.792243,1,1,1
4820790,2009,1,10.776964,1,1,1
4820850,2003,0,10.815815,0,0,0
4820850,2004,0,10.809105,0,0,0
4820850,2005,0,10.794005,0,0,0
4820850,2006,0,10.808697,0,0,0
4820850,2007,0,10.862786,0,1,0
4820850,2008,0,10.876348,0,1,0
4820850,2009,0,10.910546,0,1,0
4820960,2003,0,10.649028,0,0,0
4820960,2004,0,10.654958,0,0,0
4820960,2005,0,10.63556,0,0,0
4820960,2006,0,10.690029,0,0,0
4820960,2007,0,10.742152,0,1,0
4820960,2008,0,10.741687,0,1,0
4820960,2009,0,10.762451,0,1,0
4820970,2003,0,10.541249,1,0,0
4820970,2004,0,10.458573,1,0,0
4820970,2005,0,10.479618,1,0,0
4820970,2006,0,10.579021,1,0,0
4820970,2007,1,10.507804,1,1,1
4820970,2008,1,10.529613,1,1,1
4820970,2009,1,10.547738,1,1,1
4821000,2003,0,10.694313,0,0,0
4821000,2004,0,10.653209,0,0,0
4821000,2005,0,10.619912,0,0,0
4821000,2006,0,10.662351,0,0,0
4821000,2007,0,10.607316,0,1,0
4821000,2008,0,10.585043,0,1,0
4821000,2009,0,10.606035,0,1,0
4821030,2003,0,10.689393,0,0,0
4821030,2004,0,10.668019,0,0,0
4821030,2005,0,10.646215,0,0,0
4821030,2006,0,10.704503,0,0,0
4821030,2007,0,10.708672,0,1,0
4821030,2008,0,10.696865,0,1,0
4821030,2009,0,10.737807,0,1,0
4821060,2003,0,10.636458,0,0,0
4821060,2004,0,10.606851,0,0,0
4821060,2005,0,10.593505,0,0,0
4821060,2006,0,10.626839,0,0,0
4821060,2007,0,10.607037,0,1,0
4821060,2008,0,10.602791,0,1,0
4821060,2009,0,10.633396,0,1,0
4821090,2003,0,10.625918,0,0,0
4821090,2004,0,10.618629,0,0,0
4821090,2005,0,10.570286,0,0,0
4821090,2006,0,10.654979,0,0,0
4821090,2007,0,10.601107,0,1,0
4821090,2008,0,10.645067,0,1,0
4821090,2009,0,10.627044,0,1,0
4821150,2003,0,10.813204,0,0,0
4821150,2004,0,10.810694,0,0,0
4821150,2005,0,10.805118,0,0,0
4821150,2006,0,10.816725,0,0,0
4821150,2007,0,10.829114,0,1,0
4821150,2008,0,10.834194,0,1,0
4821150,2009,0,10.829787,0,1,0
4821180,2003,0,10.687846,0,0,0
4821180,2004,0,10.662564,0,0,0
4821180,2005,0,10.603305,0,0,0
4821180,2006,0,10.635976,0,0,0
4821180,2007,0,10.606909,0,1,0
4821180,2008,0,10.590491,0,1,0
4821180,2009,0,10.611921,0,1,0
4821270,2003,0,10.579701,0,0,0
4821270,2004,0,10.564997,0,0,0
4821270,2005,0,10.534121,0,0,0
4821270,2006,0,10.599127,0,0,0
4821270,2007,0,10.581562,0,1,0
4821270,2008,0,10.591999,0,1,0
4821270,2009,0,10.629188,0,1,0
4821300,2003,0,10.832565,1,0,0
4821300,2004,0,10.828096,1,0,0
4821300,2005,0,10.816902,1,0,0
4821300,2006,0,10.853673,1,0,0
4821300,2007,1,10.817557,1,1,1
4821300,2008,1,10.798513,1,1,1
4821300,2009,1,10.823097,1,1,1
4821330,2003,0,10.699341,0,0,0
4821330,2004,0,10.691544,0,0,0
4821330,2005,0,10.628552,0,0,0
4821330,2006,0,10.68616,0,0,0
4821330,2007,0,10.676197,0,1,0
4821330,2008,0,10.621059,0,1,0
4821330,2009,0,10.628558,0,1,0
4821360,2003,0,10.679184,0,0,0
4821360,2004,0,10.663151,0,0,0
4821360,2005,0,10.647182,0,0,0
4821360,2006,0,10.689595,0,0,0
4821360,2007,0,10.676839,0,1,0
4821360,2008,0,10.652187,0,1,0
4821360,2009,0,10.669291,0,1,0
4821390,2003,0,10.704474,0,0,0
4821390,2004,0,10.702601,0,0,0
4821390,2005,0,10.733734,0,0,0
4821390,2006,0,10.780919,0,0,0
4821390,2007,0,10.805176,0,1,0
4821390,2008,0,10.79565,0,1,0
4821390,2009,0,10.810794,0,1,0
4821420,2003,0,10.823934,0,0,0
4821420,2004,0,10.807767,0,0,0
4821420,2005,0,10.796733,0,0,0
4821420,2006,0,10.829382,0,0,0
4821420,2007,0,10.822233,0,1,0
4821420,2008,0,10.821736,0,1,0
4821420,2009,0,10.81929,0,1,0
4821450,2003,0,10.623815,0,0,0
4821450,2004,0,10.569605,0,0,0
4821450,2005,0,10.576674,0,0,0
4821450,2006,0,10.62496,0,0,0
4821450,2007,0,10.597202,0,1,0
4821450,2008,0,10.665671,0,1,0
4821450,2009,0,10.69734,0,1,0
4821480,2003,0,10.602496,0,0,0
4821480,2004,0,10.575182,0,0,0
4821480,2005,0,10.584025,0,0,0
4821480,2006,0,10.634981,0,0,0
4821480,2007,0,10.643935,0,1,0
4821480,2008,0,10.566639,0,1,0
4821480,2009,0,10.643533,0,1,0
4821540,2003,0,10.662866,0,0,0
4821540,2004,0,10.634451,0,0,0
4821540,2005,0,10.618783,0,0,0
4821540,2006,0,10.675123,0,0,0
4821540,2007,0,10.688535,0,1,0
4821540,2008,0,10.681297,0,1,0
4821540,2009,0,10.724963,0,1,0
4821560,2003,0,10.588764,1,0,0
4821560,2004,0,10.593074,1,0,0
4821560,2005,0,10.62714,1,0,0
4821560,2006,0,10.45453,1,0,0
4821560,2007,1,10.460345,1,1,1
4821560,2008,1,10.449149,1,1,1
4821560,2009,1,10.473322,1,1,1
4821590,2003,0,10.546246,0,0,0
4821590,2004,0,10.523157,0,0,0
4821590,2005,0,10.473478,0,0,0
4821590,2006,0,10.528291,0,0,0
4821590,2007,0,10.569147,0,1,0
4821590,2008,0,10.527472,0,1,0
4821590,2009,0,10.564689,0,1,0
4821600,2003,0,10.544367,0,0,0
4821600,2004,0,10.510564,0,0,0
4821600,2005,0,10.507331,0,0,0
4821600,2006,0,10.537892,0,0,0
4821600,2007,0,10.535776,0,1,0
4821600,2008,0,10.524145,0,1,0
4821600,2009,0,10.548537,0,1,0
4821630,2003,0,10.659932,0,0,0
4821630,2004,0,10.69144,0,0,0
4821630,2005,0,10.630495,0,0,0
4821630,2006,0,10.700546,0,0,0
4821630,2007,0,10.682645,0,1,0
4821630,2008,0,10.622789,0,1,0
4821630,2009,0,10.655127,0,1,0
4821660,2003,0,10.831109,0,0,0
4821660,2004,0,10.820903,0,0,0
4821660,2005,0,10.806367,0,0,0
4821660,2006,0,10.849998,0,0,0
4821660,2007,0,10.842192,0,1,0
4821660,2008,0,10.838326,0,1,0
4821660,2009,0,10.860265,0,1,0
4821720,2003,0,10.712608,0,0,0
4821720,2004,0,10.70332,0,0,0
4821720,2005,0,10.69082,0,0,0
4821720,2006,0,10.725129,0,0,0
4821720,2007,0,10.716194,0,1,0
4821720,2008,0,10.680286,0,1,0
4821720,2009,0,10.695383,0,1,0
4821750,2003,0,10.694313,1,0,0
4821750,2004,0,10.678315,1,0,0
4821750,2005,0,10.690569,1,0,0
4821750,2006,0,10.737865,1,0,0
4821750,2007,1,10.706944,1,1,1
4821750,2008,1,10.704637,1,1,1
4821750,2009,1,10.727048,1,1,1
4821780,2003,0,10.69357,0,0,0
4821780,2004,0,10.684546,0,0,0
4821780,2005,0,10.689617,0,0,0
4821780,2006,0,10.716634,0,0,0
4821780,2007,0,10.707612,0,1,0
4821780,2008,0,10.695394,0,1,0
4821780,2009,0,10.720651,0,1,0
4821810,2003,0,10.758153,0,0,0
4821810,2004,0,10.763995,0,0,0
4821810,2005,0,10.734813,0,0,0
4821810,2006,0,10.77153,0,0,0
4821810,2007,0,10.743287,0,1,0
4821810,2008,0,10.757072,0,1,0
4821810,2009,0,10.754438,0,1,0
4821840,2003,0,10.58285,0,0,0
4821840,2004,0,10.575502,0,0,0
4821840,2005,0,10.55297,0,0,0
4821840,2006,0,10.659493,0,0,0
4821840,2007,0,10.6482,0,1,0
4821840,2008,0,10.624639,0,1,0
4821840,2009,0,10.682576,0,1,0
4821900,2003,0,10.619764,0,0,0
4821900,2004,0,10.612813,0,0,0
4821900,2005,0,10.583886,0,0,0
4821900,2006,0,10.624315,0,0,0
4821900,2007,0,10.597537,0,1,0
4821900,2008,0,10.573161,0,1,0
4821900,2009,0,10.632328,0,1,0
4821930,2003,0,10.676245,0,0,0
4821930,2004,0,10.617514,0,0,0
4821930,2005,0,10.604752,0,0,0
4821930,2006,0,10.648106,0,0,0
4821930,2007,0,10.627093,0,1,0
4821930,2008,0,10.673735,0,1,0
4821930,2009,0,10.684077,0,1,0
4821960,2003,0,10.67042,0,0,0
4821960,2004,0,10.659785,0,0,0
4821960,2005,0,10.670415,0,0,0
4821960,2006,0,10.684293,0,0,0
4821960,2007,0,10.673864,0,1,0
4821960,2008,0,10.647684,0,1,0
4821960,2009,0,10.688368,0,1,0
4821990,2003,0,10.633643,0,0,0
4821990,2004,0,10.63173,0,0,0
4821990,2005,0,10.565559,0,0,0
4821990,2006,0,10.583998,0,0,0
4821990,2007,0,10.570522,0,1,0
4821990,2008,0,10.501169,0,1,0
4821990,2009,0,10.540178,0,1,0
4822020,2003,,10.772681,1,0,0
4822020,2004,,10.761243,1,0,0
4822020,2005,,10.808283,1,0,0
4822020,2006,,10.855453,1,0,0
4822020,2007,,10.918341,1,1,1
4822020,2008,,10.853291,1,1,1
4822020,2009,,10.940719,1,1,1
4822050,2003,0,10.611931,0,0,0
4822050,2004,0,10.600426,0,0,0
4822050,2005,0,10.545733,0,0,0
4822050,2006,0,10.574642,0,0,0
4822050,2007,0,10.540281,0,1,0
4822050,2008,0,10.520914,0,1,0
4822050,2009,0,10.54696,0,1,0
4822120,2003,0,10.740883,0,0,0
4822120,2004,0,10.700677,0,0,0
4822120,2005,0,10.656836,0,0,0
4822120,2006,0,10.694869,0,0,0
4822120,2007,0,10.649007,0,1,0
4822120,2008,0,10.650697,0,1,0
4822120,2009,0,10.635685,0,1,0
4822140,2003,0,10.752438,0,0,0
4822140,2004,0,10.676027,0,0,0
4822140,2005,0,10.678328,0,0,0
4822140,2006,0,10.696502,0,0,0
4822140,2007,0,10.667359,0,1,0
4822140,2008,0,10.645306,0,1,0
4822140,2009,0,10.699559,0,1,0
4822170,2003,0,10.681175,0,0,0
4822170,2004,0,10.654878,0,0,0
4822170,2005,0,10.64828,0,0,0
4822170,2006,0,10.711143,0,0,0
4822170,2007,0,10.67779,0,1,0
4822170,2008,0,10.675931,0,1,0
4822170,2009,0,10.711551,0,1,0
4822230,2003,0,10.652519,0,0,0
4822230,2004,0,10.626294,0,0,0
4822230,2005,0,10.602512,0,0,0
4822230,2006,0,10.638139,0,0,0
4822230,2007,0,10.62324,0,1,0
4822230,2008,0,10.640436,0,1,0
4822230,2009,0,10.655391,0,1,0
4822260,2003,0,10.699472,0,0,0
4822260,2004,0,10.677526,0,0,0
4822260,2005,0,10.636168,0,0,0
4822260,2006,0,10.682202,0,0,0
4822260,2007,0,10.59155,0,1,0
4822260,2008,0,10.603884,0,1,0
4822260,2009,0,10.620108,0,1,0
4822320,2003,0,10.617762,0,0,0
4822320,2004,0,10.596301,0,0,0
4822320,2005,0,10.564367,0,0,0
4822320,2006,0,10.624161,0,0,0
4822320,2007,0,10.623891,0,1,0
4822320,2008,0,10.614965,0,1,0
4822320,2009,0,10.63298,0,1,0
4822350,2003,0,10.526989,0,0,0
4822350,2004,0,10.552773,0,0,0
4822350,2005,0,10.536781,0,0,0
4822350,2006,0,10.608781,0,0,0
4822350,2007,0,10.576084,0,1,0
4822350,2008,0,10.532096,0,1,0
4822350,2009,0,10.584748,0,1,0
4822380,2003,0,10.707778,0,0,0
4822380,2004,0,10.688065,0,0,0
4822380,2005,0,10.64862,0,0,0
4822380,2006,0,10.681619,0,0,0
4822380,2007,0,10.669924,0,1,0
4822380,2008,0,10.702682,0,1,0
4822380,2009,0,10.711249,0,1,0
4822410,2003,0,10.655005,0,0,0
4822410,2004,0,10.638558,0,0,0
4822410,2005,0,10.604752,0,0,0
4822410,2006,0,10.663218,0,0,0
4822410,2007,0,10.655752,0,1,0
4822410,2008,0,10.62944,0,1,0
4822410,2009,0,10.652701,0,1,0
4822470,2003,0,10.769536,0,0,0
4822470,2004,0,10.757271,0,0,0
4822470,2005,0,10.722304,0,0,0
4822470,2006,0,10.828395,0,0,0
4822470,2007,0,10.791221,0,1,0
4822470,2008,0,10.749377,0,1,0
4822470,2009,0,10.799889,0,1,0
4822500,2003,0,10.656631,1,0,0
4822500,2004,0,10.630573,1,0,0
4822500,2005,0,10.627433,1,0,0
4822500,2006,0,10.647149,1,0,0
4822500,2007,1,10.619068,1,1,1
4822500,2008,1,10.584309,1,1,1
4822500,2009,1,10.637462,1,1,1
4822530,2003,0,10.761234,0,0,0
4822530,2004,0,10.75484,0,0,0
4822530,2005,0,10.741449,0,0,0
4822530,2006,0,10.764161,0,0,0
4822530,2007,0,10.768799,0,1,0
4822530,2008,0,10.759391,0,1,0
4822530,2009,0,10.778898,0,1,0
4822560,2003,0,10.651495,1,0,0
4822560,2004,0,10.650809,1,0,0
4822560,2005,0,10.641599,1,0,0
4822560,2006,0,10.669151,1,0,0
4822560,2007,1,10.659508,1,1,1
4822560,2008,1,10.628957,1,1,1
4822560,2009,1,10.665525,1,1,1
4822590,2003,0,10.684449,1,0,0
4822590,2004,0,10.692114,1,0,0
4822590,2005,0,10.6857,1,0,0
4822590,2006,0,10.735608,1,0,0
4822590,2007,1,10.753068,1,1,1
4822590,2008,1,10.724324,1,1,1
4822590,2009,1,10.764969,1,1,1
4822620,2003,0,10.597043,1,0,0
4822620,2004,0,10.587854,1,0,0
4822620,2005,0,10.55409,1,0,0
4822620,2006,0,10.575075,1,0,0
